,country_code,timezone,tenure,first_activity_dt,last_activity_dt,num_sessions,game_level_tries,in_game_powers,powers_successfully_applied,near_win_attempts,player_id,session_duration
8267,FR,GMT+01:00,13,2023-04-08,2023-04-08,12.0,2460.0,61.0,0.0,,lmgkicdmrordcukybkwmldqov,78
8268,FR,GMT+01:00,13,2023-04-08,2023-04-08,42.0,101.0,69.0,,118.0,ntcleqydivmzxekbmfcueaqzh,85
8269,FR,GMT+01:00,13,2023-04-08,2023-04-08,48.0,36.0,,13.0,131.0,tjkwbarpmzzqtnjmmqvvhxpsd,65
8270,US,GMT-04:00,21,2023-03-31,2023-03-31,2.0,,,,94.0,faruwyumtfeajqylqdtcobxax,68
8271,US,GMT-04:00,10,2023-04-11,2023-04-11,,612.0,,,,fbkdvsavwbyagaeailtkoixvl,83
8272,FR,Europe/Paris,2288,2017-01-14,2023-04-04,303.0,,11.0,,,hgonnandebsrgbzzeuyoeuzqq,62
8273,FR,GMT+02:00,31,2023-03-21,2023-04-19,24.0,77.0,19.0,8.0,16.0,rzovxbaeenzwkjevvinglbzwd,74
8274,GB,GMT+05:30,288,2022-07-07,2023-04-11,21.0,,148.0,,72.0,rwijjbuxgxvqfhjchacfufxlo,68
8275,US,America/Los_Angeles,2290,2017-01-12,2023-04-21,,,97.0,70.0,,axhdvbmuafxmxuuhmefbmymgu,76
8276,US,GMT+08:00,23,2023-03-29,2023-03-29,149.0,1.0,0.0,0.0,0.0,xrosgnnytwgqkckbkxhuporhg,69
8277,FR,GMT+01:00,118,2022-12-24,2023-01-31,,,123.0,,39.0,mcdejyrberiwphzbgojmmqrav,86
8278,US,GMT-04:00,103,2023-01-08,2023-04-20,41.0,216.0,125.0,42.0,48.0,ggxxpbzckpprqzjohjowetjcr,70
8279,ES,GMT+02:00,2,2023-04-19,2023-04-19,210.0,365.0,,,,zwmvslxmcedgscfejkwzxtlxk,78
8280,US,GMT-04:00,9,2023-04-12,2023-04-14,1.0,46.0,12.0,2.0,14.0,glqqdihkuresakawdlsrflzhg,80
8281,FR,GMT-04:00,47,2023-03-05,2023-03-05,,,,,,lhcqhqddqiqqkxmlqsqbzhscc,83
8282,GB,GMT-04:00,283,2022-07-12,2023-04-21,,,192.0,83.0,61.0,dfnmunjkexyjbnwkxskakzpil,80
8283,US,GMT-08:00,45,2023-03-07,2023-03-07,15.0,316.0,,260.0,,uppwlrzsmrvembgtpfexhjdbh,76
8284,DE,GMT+01:00,292,2022-07-03,2023-01-21,5.0,,,,,rsjqhnmnsmlxuowlzvkjmmuav,76
8285,FR,GMT+01:00,882,2020-11-20,2023-02-18,,,,,44.0,djkwuvqryievehaoqcpelugut,83
8286,US,GMT-04:00,1138,2020-03-09,2023-03-29,,25.0,,76.0,,babjkfjajxtckkrhygxvfxdey,74
8287,US,GMT-05:00,887,2020-11-15,2023-04-20,179.0,,565.0,39.0,386.0,jsnnfbtfpickflmquzjlwryji,57
8288,US,GMT+08:00,2,2023-04-19,2023-04-19,,,,46.0,,btkqkvqhmxpdjakmigyhabxlu,78
8289,DE,Europe/Berlin,1391,2019-06-30,2023-04-17,,63.0,40.0,32.0,,rqtjjvmrvuyepcyrnmihnckbo,84
8290,US,GMT-04:00,1867,2018-03-11,2023-04-21,162.0,,,228.0,,llgxfrnopdbyadmzretbkmzkq,79
8291,ES,GMT-06:00,90,2023-01-21,2023-01-21,9.0,,46.0,,,urbdgtmgzbdsbritvbjlqgppt,94
8292,US,GMT+08:00,410,2022-03-07,2023-04-21,,255.0,28.0,,,smwzjbdqyihyvthhnsccboqxy,79
8293,US,GMT-05:00,379,2022-04-07,2023-04-21,26.0,,144.0,183.0,,itckhhvmifgdgrzvnrjjbetix,90
8294,GB,Europe/London,415,2022-03-02,2023-02-04,,,85.0,,,juukjfsurbitmxewxeznbbtkj,83
8295,DE,GMT+05:30,50,2023-03-02,2023-03-06,202.0,4.0,,,29.0,rhdelwjxzlzycxbqkgwyezmth,75
8296,ES,Europe/Madrid,1430,2019-05-22,2023-04-19,,,57.0,84.0,97.0,zruthftkycaejqrhdgbnnpvfe,81
8297,GB,Europe/London,492,2021-12-15,2023-03-19,,298.0,35.0,4.0,,wrhrqflrslwnpjrrjaouanfxy,66
8298,US,GMT-05:00,65,2023-02-15,2023-02-16,59.0,,192.0,,210.0,dwvmkvvhanoeughotqrcwdrhw,79
8299,FR,GMT+02:00,666,2021-06-24,2023-04-13,,,330.0,101.0,,kmwpvnngrcqjacjxdegmejpzl,79
8300,US,GMT-05:00,17,2023-04-04,2023-04-21,23.0,141.0,40.0,19.0,33.0,idfkjqloiutdgpqpnzzfdrswf,71
8301,US,GMT-05:00,70,2023-02-10,2023-04-21,202.0,1764.0,517.0,81.0,386.0,ofihuxdbwxqlpnstbqzgorbny,64
8302,FR,Europe/Paris,570,2021-09-28,2023-02-28,,,,,,vxeghixehoogcmblwesunduqb,57
8303,US,GMT-06:00,323,2022-06-02,2023-02-14,,190.0,39.0,,,fbycgdjrspbugyictxklobuiy,70
8304,GB,GMT+01:00,583,2021-09-15,2023-04-03,39.0,215.0,1237.0,32.0,,vdavxtclkefzyuvljjjtddlse,83
8305,US,GMT+01:00,234,2022-08-30,2023-03-05,,2479.0,137.0,34.0,69.0,jutrsplnpmakwxbseuhbwxjur,74
8306,US,GMT-03:00,201,2022-10-02,2023-04-21,116.0,,,,40.0,pudzewhnxcplcklsuowbjkoii,77
8307,FR,Europe/Paris,61,2023-02-19,2023-04-18,24.0,79.0,41.0,21.0,10.0,ppghbqzqodkxgmoxckmizztoo,67
8308,FR,GMT+00:00,308,2022-06-17,2023-04-20,48.0,,92.0,4.0,,enjpzzyxxpwapchwmnuhyvnfe,93
8309,US,GMT+05:30,62,2023-02-18,2023-02-18,14.0,337.0,70.0,52.0,386.0,fjtxpbqlwwvdyskvhiuizhrpi,72
8310,US,GMT+05:30,23,2023-03-29,2023-03-29,,190.0,,,76.0,kygvsulemnynsynzapxxjceen,70
8311,US,GMT-05:00,426,2022-02-19,2023-04-19,,,,193.0,,qkhuzpsecoymzetvpovradocg,83
8312,IT,GMT+01:00,68,2023-02-12,2023-02-28,10.0,18.0,2.0,0.0,2.0,wwsrkmzrqjlqgslgxjbsvnern,76
8313,US,GMT+05:30,42,2023-03-10,2023-03-10,,234.0,,,,cxvbtatnhrrxcpkpizzbirrhu,72
8314,US,GMT-07:00,68,2023-02-12,2023-04-06,1.0,4.0,1.0,1.0,1.0,vceknnqhfdwbvmwwntnbqofjj,82
8315,GB,GMT+01:00,1075,2020-05-11,2023-04-01,42.0,128.0,,,2.0,gnmilfjaaaoqotpvgmbjkuyrz,79
8316,US,GMT-06:00,55,2023-02-25,2023-02-25,,49.0,,,,lavpmbayxooapqzlvfkyxzchs,67
8317,US,GMT-04:00,989,2020-08-05,2023-04-11,65.0,,693.0,,,dyabudqalurwvicnowylqjmup,83
8318,US,GMT-05:00,412,2022-03-05,2023-04-15,,,125.0,107.0,6.0,hqcllxorqrztvkwwfqgkhvuhq,67
8319,US,GMT-06:00,38,2023-03-14,2023-03-25,3.0,12.0,0.0,0.0,1.0,iccqobyrznmgnwxprvdknvvni,70
8320,IT,GMT+02:00,95,2023-01-16,2023-04-06,2.0,9.0,3.0,2.0,0.0,pokyzjeyokvbhxnrvbflxbnfp,91
8321,US,GMT-05:00,273,2022-07-22,2023-04-21,70.0,,,36.0,150.0,vdavxtclkefzyuvljjjtddlse,85
8322,US,GMT-03:00,57,2023-02-23,2023-02-23,,122.0,120.0,154.0,,kfqlqcybixdjhsynecywknyaq,93
8323,US,America/Denver,2051,2017-09-08,2023-04-02,,375.0,13.0,,,rrstpsavyaoeiptdppcnentis,66
8324,US,GMT-07:00,88,2023-01-23,2023-03-17,,,498.0,78.0,,zwuisjrfsibjzwwkmrrpmtfhk,70
8325,US,GMT+05:30,837,2021-01-04,2023-03-28,40.0,,19.0,63.0,34.0,fihclturgaycsxhpqkgrbdcyx,67
8326,US,GMT-05:00,476,2021-12-31,2023-04-19,,,190.0,177.0,29.0,jzeatexedzfcnduybfvhuwdxl,65
8327,US,GMT-04:00,722,2021-04-29,2023-04-20,,,,7.0,,zruthftkycaejqrhdgbnnpvfe,81
8328,US,GMT+08:00,234,2022-08-30,2023-02-07,9.0,144.0,693.0,,,szcrobkovznvxxbugybeyujqb,64
8329,US,America/Chicago,189,2022-10-14,2023-02-14,,85.0,14.0,10.0,,yismkczwkxuvhuyqnsltsmwfd,71
8330,US,GMT-05:00,286,2022-07-09,2023-04-21,,,178.0,,6.0,fvdkntqdszkzjxendsmcqkwwi,79
8331,US,GMT-05:00,37,2023-03-15,2023-03-15,,250.0,,59.0,,ugredhzqdizxaniflklzkbftc,69
8332,US,GMT-05:00,37,2023-03-15,2023-03-15,117.0,72.0,250.0,,23.0,amdzbqnelhndjoipellpcfmqm,94
8333,US,GMT-05:00,37,2023-03-15,2023-03-15,259.0,,,,210.0,aknuesbsecdptvlmycfnxgozr,62
8334,US,GMT-05:00,37,2023-03-15,2023-03-15,1.0,1.0,0.0,0.0,0.0,aboowenxfzwastfzsocofgjua,80
8335,US,GMT-05:00,37,2023-03-15,2023-03-15,,,253.0,35.0,,xlcgitmivbrsmjjqeuvfvkpqu,70
8336,US,GMT-05:00,37,2023-03-15,2023-03-15,,105.0,253.0,46.0,,lcthyafxdbfsnpeeviuczbzip,75
8337,US,GMT-05:00,37,2023-03-15,2023-03-15,44.0,73.0,,50.0,131.0,agbjezpaqxwbcplyrptjndpuo,82
8338,US,GMT-05:00,37,2023-03-15,2023-03-15,38.0,,84.0,76.0,,azreydxxuzaxtbwwnprdwmfiu,75
8339,US,GMT-05:00,37,2023-03-15,2023-03-15,,33.0,,,727.0,voomqmeyvmfjyznfuroitbqho,73
8340,US,GMT-05:00,37,2023-03-15,2023-03-15,,49.0,693.0,48.0,17.0,loeezebgsvwhhijabmifpdxmy,77
8341,FR,GMT+01:00,2241,2017-03-02,2023-03-04,,242.0,46.0,64.0,,pwmfrcqbgzmekfsqxgrtouvfj,70
8342,DE,Europe/Berlin,27,2023-03-25,2023-03-25,16.0,,,,,dwcpgboylisudctwlucnmwvlo,63
8343,US,GMT-05:00,305,2022-06-20,2023-02-18,202.0,,4.0,,200.0,kmwfdutfyyqccxbkffbsyhcfe,79
8344,FR,GMT+02:00,10,2023-04-11,2023-04-21,52.0,175.0,64.0,49.0,8.0,uxtovsrixwichrdwhbajhmvws,73
8345,FR,GMT+01:00,64,2023-02-16,2023-02-23,8.0,24.0,8.0,5.0,1.0,orehvwjniknzysputmgtwfvkd,87
8346,FR,GMT+01:00,71,2023-02-09,2023-02-15,83.0,,185.0,,,wktsqpwlmlmftxoeanwflyshx,74
8347,US,GMT-04:00,114,2022-12-28,2023-04-16,1.0,1.0,0.0,0.0,0.0,fsrdwisncuzkevhoriblhvuvi,91
8348,US,GMT-03:00,741,2021-04-10,2023-02-12,28.0,421.0,,64.0,53.0,wvdrxdiqavgaohoidpqjhcged,81
8349,US,America/Santo_Domingo,581,2021-09-17,2023-04-20,100.0,594.0,112.0,178.0,,lveipbnoqgwyvislrupgdeqgp,80
8350,US,GMT-06:00,411,2022-03-06,2023-02-19,,,641.0,,286.0,tzsotzuovrxeqruhaexlugylb,55
8351,DE,Europe/Berlin,1001,2020-07-24,2023-04-21,,,375.0,,,kisxehnzydagynyfyqybyydjp,75
8352,US,GMT+02:00,37,2023-03-15,2023-03-16,1.0,7.0,0.0,0.0,0.0,loeezebgsvwhhijabmifpdxmy,77
8353,US,GMT-07:00,81,2023-01-30,2023-02-01,,310.0,36.0,,75.0,loioeccahtnakmmvryxsbfxqy,62
8354,DE,GMT+02:00,393,2022-03-24,2023-04-16,38.0,263.0,,85.0,4.0,lsrcpmacwqlitbduamxiyxpry,74
8355,DE,Europe/Berlin,1107,2020-04-09,2023-04-20,,,,52.0,,mybqsajnyuquhswqfixpcimcz,58
8356,US,GMT-05:00,31,2023-03-21,2023-03-23,,594.0,160.0,91.0,315.0,txqiwsgohnjpmybmcpnxseixx,64
8357,US,GMT-05:00,225,2022-09-08,2023-03-06,,29.0,330.0,,47.0,yrhuuhlkihdljjgdicshumhmo,77
8358,US,GMT-06:00,63,2023-02-17,2023-02-17,83.0,,149.0,42.0,38.0,yfgojviwdjrvckqmpaffzofba,75
8359,US,GMT,6,2023-04-15,2023-04-15,,,,147.0,327.0,swomktgyeawsrgqkagpfmkwyf,68
8360,US,GMT,6,2023-04-15,2023-04-15,,213.0,,148.0,143.0,yvwzuvauscktmigbhqxcsdaej,74
8361,US,GMT,6,2023-04-15,2023-04-15,3.0,21.0,74.0,,,sjngtbrjxitrekrhxzsfhscmu,74
8362,US,GMT,6,2023-04-15,2023-04-15,,,,56.0,47.0,uypbllevybolfepbqblsndatj,76
8363,US,GMT,6,2023-04-15,2023-04-15,9.0,13.0,278.0,,,cmvxkhovyshrujwminimzdmvc,67
8364,US,GMT,6,2023-04-15,2023-04-15,,153.0,,,91.0,rmapuuxsmjmuqktjixlyykjme,85
8365,US,GMT,35,2023-03-17,2023-03-17,46.0,260.0,,,,smwzjbdqyihyvthhnsccboqxy,90
8366,US,GMT-04:00,508,2021-11-29,2023-04-14,117.0,,,78.0,,bkkmqpnkqmesjgkdcgcpksitx,76
8367,US,America/Mexico_City,2235,2017-03-08,2023-04-20,,312.0,208.0,,,fkneimckiopnzdurdtneeqllt,73
8368,FR,Europe/Paris,2290,2017-01-12,2023-03-15,62.0,,226.0,,,qutzjtmeulrsflzfrgjfamchz,56
8369,FR,GMT+01:00,36,2023-03-16,2023-03-18,2.0,7.0,0.0,0.0,1.0,lwemojitboovoyawszkiylwqp,81
8370,GB,GMT+05:00,61,2023-02-19,2023-04-20,47.0,412.0,121.0,47.0,52.0,otqmpjptqwyrkplihvtghjuvz,79
8371,DE,Europe/Berlin,154,2022-11-18,2023-03-03,,,106.0,,,nmrausxswwrmtzlaquzbjdgcc,63
8372,US,GMT-04:00,70,2023-02-10,2023-04-09,15.0,74.0,7.0,6.0,14.0,vvztlbxiokrjgotyynyuufryw,73
8373,DE,GMT+01:00,760,2021-03-22,2023-03-31,,,,,,zwqlingazhslivgztvualuntg,73
8374,FR,Africa/Tunis,2248,2017-02-23,2023-04-18,103.0,,,69.0,127.0,umflafppfvflrhjocuhxfgyjs,71
8375,US,GMT-04:00,1087,2020-04-29,2023-04-21,,,107.0,32.0,,mvaltmvamkgflxfdcmuoidvos,79
8376,US,GMT-05:00,59,2023-02-21,2023-02-21,,167.0,,370.0,36.0,irekjtwljmsqniefockkruhiu,75
8377,US,America/Los_Angeles,1929,2018-01-08,2023-04-10,21.0,223.0,517.0,,251.0,xayylnpjxavojarsdllwcvrvc,70
8378,DE,GMT+02:00,1467,2019-04-15,2023-04-12,,1764.0,364.0,,,yscytklezivoekacqiinwpeoz,67
8379,DE,GMT+02:00,140,2022-12-02,2023-04-16,69.0,542.0,135.0,,,uujnjzuofsbpqtvcpotliczrf,84
8380,US,GMT-03:00,29,2023-03-23,2023-03-23,,,,,,oolvxionwfyswotjsmomtlcur,63
8381,GB,GMT+02:00,57,2023-02-23,2023-02-23,,,174.0,26.0,,fhnwdomftkgujeqydganmnhol,86
8382,DE,GMT+02:00,29,2023-03-23,2023-04-05,4.0,31.0,2.0,2.0,1.0,xqijljfqocqvyldzgvoiezmzg,68
8383,US,America/Argentina/Buenos_Aires,1172,2020-02-04,2023-01-30,98.0,312.0,,,36.0,ixvqmgeiyawqlbhaztqwofxza,102
8384,IT,GMT+02:00,1030,2020-06-25,2023-04-10,,159.0,46.0,,51.0,urhgwdgglzzymmbnhqoijdxfb,89
8385,US,GMT+05:30,81,2023-01-30,2023-04-17,13.0,21.0,0.0,0.0,9.0,urhgwdgglzzymmbnhqoijdxfb,108
8386,US,GMT+05:00,27,2023-03-25,2023-04-21,149.0,853.0,524.0,228.0,149.0,vfaugwshygcvvxuorphsneqhu,69
8387,US,America/Chicago,89,2023-01-22,2023-02-04,,,,,,gfnfkjjihftadatrauqgjugov,88
8388,US,GMT-06:00,4,2023-04-17,2023-04-17,259.0,946.0,597.0,76.0,,jrvaoqwrhrnnqydruczkbzkjd,75
8389,US,GMT-07:00,986,2020-08-08,2023-04-17,,77.0,,,,rplmuzlzmgkxeyvtbfavjhchg,91
8390,ES,GMT-06:00,117,2022-12-25,2023-03-26,6.0,135.0,145.0,,,dxtvbhesjdanhgkgcypczdolv,80
8391,FR,GMT+01:00,799,2021-02-11,2023-03-25,47.0,,,61.0,,idfkjqloiutdgpqpnzzfdrswf,94
8392,US,GMT-05:00,540,2021-10-28,2023-03-01,,179.0,,,,nhbccaexrzphlenlgmabqrctw,70
8393,GB,GMT+02:00,28,2023-03-24,2023-03-24,179.0,215.0,,,42.0,tbqhqyrdacqsudcjwkgfkaido,70
8394,ES,GMT-06:00,33,2023-03-19,2023-03-19,,38.0,,,104.0,wyadgxybikajnasmnssrhwxwn,81
8395,ES,Europe/Madrid,1146,2020-03-01,2023-04-19,,,,147.0,,kqmtvgreaxpbawsypahbbtqmo,71
8396,FR,Africa/Casablanca,2261,2017-02-10,2023-04-18,52.0,,84.0,,,czumbsjxsrkmpliacttcfvoeb,81
8397,US,GMT-05:00,25,2023-03-27,2023-04-21,117.0,755.0,532.0,213.0,94.0,ocklwwrzbpmjxpjojemeugmtw,60
8398,GB,Europe/London,2289,2017-01-13,2023-04-21,,316.0,,128.0,256.0,pcwjmyyxlxjeudjolgsqftixa,81
8399,GB,GMT+05:00,45,2023-03-07,2023-04-07,33.0,160.0,40.0,16.0,36.0,qtmwlzbexpzygabrazyfgssqk,70
8400,GB,Europe/London,2290,2017-01-12,2023-02-21,,,336.0,,,ayozhhvzzbakxshtgkximggss,71
8401,US,GMT-05:00,160,2022-11-12,2023-01-29,,,,,286.0,deipurukjxhkiszuppoegsiqw,72
8402,US,GMT-05:00,58,2023-02-22,2023-02-23,1.0,5.0,0.0,0.0,0.0,uzcqnyldqhjpijzlbdfxfebmm,79
8403,US,GMT-07:00,506,2021-12-01,2023-04-18,,145.0,,,56.0,glqmetfedffhjogwiyotmrafo,81
8404,US,America/Chicago,29,2023-03-23,2023-04-19,23.0,43.0,45.0,19.0,8.0,brhmhrjiblsvbrzkghutmpoot,94
8405,US,,1648,2018-10-16,2023-03-18,210.0,,1237.0,,481.0,rqyhmgsppqqvsnyqjlqnqxwet,73
8406,ES,GMT+02:00,50,2023-03-02,2023-04-21,156.0,648.0,158.0,101.0,94.0,sqfcoaegdyesnyfuqidnrpjlp,75
8407,US,GMT-06:00,88,2023-01-23,2023-01-23,,63.0,364.0,95.0,150.0,zqvgfdqpynityvnilpujcendw,82
8408,GB,GMT+05:30,87,2023-01-24,2023-01-24,70.0,,53.0,,40.0,lkiooyassxnqyetgufbzdfapl,80
8409,US,GMT-05:00,37,2023-03-15,2023-03-21,37.0,,391.0,,255.0,xibmbrnduncmjtrbsowcbrrnv,95
8410,ES,GMT-06:00,71,2023-02-09,2023-02-09,,,,190.0,57.0,qbvbxbjapadojmufrqxeevppr,81
8411,FR,Europe/Paris,610,2021-08-19,2023-04-20,259.0,154.0,409.0,,,dklqvrbksvgzeadpxftgskdch,75
8412,GB,GMT+01:00,135,2022-12-07,2023-04-21,,,14.0,3.0,7.0,xohpbimszuiybnsjjvakkrfpi,82
8413,FR,GMT+01:00,455,2022-01-21,2023-04-02,5.0,420.0,106.0,65.0,82.0,blvabvogrxqmqfrnuxuyyqftw,83
8414,ES,GMT+02:00,1420,2019-06-01,2023-04-21,,,,234.0,97.0,pacovjcqvlaizeqsuaqctxyih,86
8415,US,GMT+08:00,306,2022-06-19,2023-03-18,349.0,,,,69.0,gikqhotjcbhpgouwbumwzggun,74
8416,DE,Europe/Berlin,2233,2017-03-10,2023-04-21,83.0,943.0,91.0,23.0,,etylspbsnwaqttxwuboltwgst,70
8417,DE,Europe/Berlin,454,2022-01-22,2023-04-11,,412.0,71.0,,,syzrqpfxlefbwtarbjeiptdop,86
8418,ES,GMT+01:00,852,2020-12-20,2023-03-23,30.0,,48.0,,82.0,yqtmsyxziuzsnummlganvpbdz,69
8419,US,GMT-04:00,79,2023-02-01,2023-02-01,70.0,110.0,65.0,,,imkefcpoywzmaywylmedhrfao,83
8420,US,America/New_York,1071,2020-05-15,2023-01-22,24.0,,597.0,,,sbsurioxgraxcbiesmkrvmubd,69
8421,US,GMT-04:00,153,2022-11-19,2023-04-21,67.0,342.0,,,46.0,hcuzkydlqotqjujkayfasydiq,64
8422,GB,GMT+05:30,283,2022-07-12,2023-04-21,,31.0,,72.0,,pljnrfyiemzqbfhiqhoheiplv,84
8423,US,GMT-06:00,55,2023-02-25,2023-02-25,,,69.0,136.0,118.0,jczwvcnzxrmzzybotrbbdchlj,78
8424,US,GMT-04:00,2272,2017-01-30,2023-04-04,,,,194.0,,tgthxnavxlcufejzejizcwvbk,68
8425,US,GMT-05:00,1151,2020-02-25,2023-02-12,,,,,61.0,ugredhzqdizxaniflklzkbftc,72
8426,US,GMT-07:00,38,2023-03-14,2023-03-16,202.0,64.0,,34.0,,lzssxeqdkdxsturrbvlfqerwi,57
8427,US,GMT+04:00,182,2022-10-21,2023-03-20,281.0,114.0,42.0,,251.0,uyhazswtjiceljdsurrcxqckd,68
8428,GB,Europe/London,1878,2018-02-28,2023-04-21,6.0,,,54.0,43.0,huevtbkqibwdosrranhnxgdhr,63
8429,US,GMT-04:00,3,2023-04-18,2023-04-18,,50.0,4.0,,,nrkjwdsyzbdjnrqlixcsrfjuy,76
8430,US,GMT-05:00,54,2023-02-26,2023-03-04,3.0,14.0,6.0,2.0,0.0,tzklyttupwplhiyhpnhkfqnxl,58
8431,ES,Europe/Madrid,1676,2018-09-18,2023-04-02,,458.0,122.0,128.0,47.0,gzlwgcamuyioqfnjcnecmqvyd,79
8432,GB,GMT+01:00,89,2023-01-22,2023-04-21,13.0,25.0,7.0,3.0,2.0,ukiwzjzsjatjhubsoewpfvjxn,92
8433,ES,GMT+02:00,264,2022-07-31,2023-04-01,,,,49.0,47.0,vvztlbxiokrjgotyynyuufryw,79
8434,US,GMT-06:00,113,2022-12-29,2023-03-04,16.0,31.0,69.0,28.0,2.0,onyiixbvuczjcoqldayjasamg,72
8435,FR,GMT+00:00,67,2023-02-13,2023-03-12,,,38.0,213.0,,mgszpexcrcmcniqjspuotcwzn,76
8436,US,GMT-05:00,55,2023-02-25,2023-02-25,56.0,,,76.0,386.0,fksnaiklkxzfqjjkwfqcwbwid,63
8437,US,Asia/Karachi,208,2022-09-25,2023-04-21,,77.0,192.0,30.0,,ahttgqvnkowjebcmfmedjmcxz,72
8438,US,GMT-08:00,60,2023-02-20,2023-02-20,62.0,339.0,120.0,24.0,251.0,uxpipfhoshqaidoeeatdeqraf,71
8439,GB,GMT+05:30,386,2022-03-31,2023-03-12,,38.0,,,,xbfyfkjiaydoituhcprhkoxgo,83
8440,DE,GMT+01:00,62,2023-02-18,2023-02-18,,,,,386.0,azdebqagjrukoyeuevcmbvzin,67
8441,DE,Europe/Berlin,2137,2017-06-14,2023-04-18,,,,,71.0,lspcujssdfkeuiugtrmiagfwr,70
8442,GB,GMT+08:00,57,2023-02-23,2023-02-23,25.0,82.0,65.0,,291.0,lkvbbmwpbjwvlpeybwbqaljpp,70
8443,DE,Europe/Berlin,305,2022-06-20,2023-04-21,,4.0,,,23.0,ofrkdegwnamtgfbewfutquqqp,79
8444,IT,Europe/Rome,2243,2017-02-28,2023-04-03,,,155.0,82.0,26.0,vgttpujdtqgdbbnbdmpsxeukd,79
8445,IT,GMT+01:00,2212,2017-03-31,2023-01-25,103.0,,109.0,,41.0,xchxwawkwwuitmyysrujhqwpb,77
8446,US,America/Monterrey,2044,2017-09-15,2023-04-20,,,38.0,25.0,,tecqrhdpblgedulibtvcjvwti,78
8447,US,America/Monterrey,2044,2017-09-15,2023-04-20,,78.0,9.0,,,dzioxkaklvklxllyncvmzoynp,73
8448,US,GMT-04:00,6,2023-04-15,2023-04-15,,702.0,241.0,,,muiqxtrvprhkpmaxbmmfwojrg,73
8449,DE,GMT+02:00,1853,2018-03-25,2023-04-03,169.0,,76.0,,,zeosrxjvwjyrjyoxfocpkmnws,78
8450,US,GMT-06:00,1606,2018-11-27,2023-02-04,303.0,,1404.0,,54.0,rntsmfvcupshdrbcascwxuush,81
8451,FR,GMT+01:00,70,2023-02-10,2023-02-10,116.0,25.0,17.0,66.0,81.0,geeuoqkgojggutzkbjaromwsx,64
8452,US,Asia/Beirut,626,2021-08-03,2023-04-12,9.0,,,29.0,,eltgktvxmwknefdvagnpttaik,74
8453,US,GMT+05:30,10,2023-04-11,2023-04-11,142.0,546.0,,7.0,,blczdmsywfxwjfiyqoktyxyoj,80
8454,IT,Europe/Rome,938,2020-09-25,2023-03-25,59.0,230.0,,,,biesqzemapwnfiqgwvdbuxfet,75
8455,US,GMT+08:00,96,2023-01-15,2023-02-17,,124.0,,44.0,,awqpgljygemraovcbustbanxm,90
8456,DE,GMT+01:00,89,2023-01-22,2023-01-25,45.0,,,70.0,,mdnclmidkdtkeqyiihempjaxi,84
8457,US,GMT-05:00,65,2023-02-15,2023-02-15,,112.0,159.0,,20.0,zzynkvmgberqcvjwsuhrdvwih,82
8458,US,GMT-07:00,432,2022-02-13,2023-04-16,,114.0,37.0,,130.0,askicvdfpohflbcpjndictuqt,71
8459,US,GMT-06:00,85,2023-01-26,2023-02-13,,609.0,77.0,,481.0,cplzgvgcfwzzxhoeqanwzvcvu,78
8460,US,GMT+00:00,1608,2018-11-25,2023-02-14,,,19.0,37.0,,awuzqudkffysliifpvrogrxzk,78
8461,US,GMT-05:00,24,2023-03-28,2023-03-28,,357.0,,,,yqslrikepfmzqbcqmuqhuoqpy,73
8462,GB,GMT+00:00,1635,2018-10-29,2023-02-09,,15.0,,170.0,1.0,afjbpqcllmnmjqtzjvzfbaeaz,78
8463,FR,Europe/Paris,2243,2017-02-28,2023-02-09,,,84.0,154.0,200.0,ajkzwniymovxqshnerondintv,70
8464,US,GMT-03:00,44,2023-03-08,2023-03-11,3.0,31.0,12.0,5.0,7.0,hcdhpijmnmqlfkmwmktmwtnjj,66
8465,FR,GMT+01:00,1087,2020-04-29,2023-03-21,,,140.0,40.0,,pqzvvvaixezzjpgvorealbxad,87
8466,DE,GMT+02:00,911,2020-10-22,2023-04-21,162.0,31.0,45.0,241.0,,wprjzosinnjihqouqtzplvmul,78
8467,US,GMT-04:00,305,2022-06-20,2023-04-20,179.0,,,,9.0,xfgynvudgdwrmrfwanapjmeha,82
8468,US,GMT+01:00,655,2021-07-05,2023-01-27,26.0,,349.0,260.0,256.0,dzioxkaklvklxllyncvmzoynp,71
8469,US,GMT-04:00,136,2022-12-06,2023-04-10,210.0,240.0,294.0,,,tnyccmsuhodhkuzidsvtlxrys,82
8470,US,GMT-04:00,2270,2017-02-01,2023-04-19,147.0,,,42.0,,abuugbctywhfhpybgaxbskvkr,67
8471,FR,GMT+02:00,1232,2019-12-06,2023-04-21,,,,35.0,,enotjpaylgpkuditrpkyrpboj,61
8472,US,GMT+05:30,83,2023-01-28,2023-03-10,45.0,239.0,55.0,22.0,65.0,warevoushaqrhpfattzyuomsg,65
8473,GB,GMT+01:00,7,2023-04-14,2023-04-14,18.0,,,98.0,,fznnawmrplkgzgqssvqbaxcyz,71
8474,IT,GMT+01:00,47,2023-03-05,2023-03-05,,,,,21.0,zlxvgwqpqioybatvzswmappjm,62
8475,US,GMT+01:00,21,2023-03-31,2023-04-21,35.0,297.0,185.0,76.0,11.0,ambpqoorltiakurfitwriktox,59
8476,FR,GMT+01:00,55,2023-02-25,2023-02-25,,25.0,,,,pqgzuccpljpkzlkwlfjijrrpx,74
